video_id,channel_id,rank,component,watch_video_id,bot_name,phase,homepage_level,videopage_level,topic,strategy,note,on_list,manual_label_1-4,exp_stage,on_topic
MxvD4GBkYc0,UC7NlqUnIUoSkDJxS-xlxqtQ,0,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,True,1,True
6dv8zJiggBs,UCyGOloOIJWt8NlE4tnejQeA,1,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
BXyfCGDnuWs,UCpVm7bg6pXKo1Pr6k5kxG9A,2,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
WQ8PkLohw64,UCEs-zSwH2NYGskxF-ptoT1w,3,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
1umnIUS_sk0,UCpcJ-6YZa7uzzcMJ6MWbz9A,4,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
6sT9Hjh0cHM,UCm4vHROaPm_syaXTZK08Gag,5,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
qNuQbJst4Lk,UCL7aOpP89MGVXrPu7Pzhhpw,6,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
bDnA_coA168,UCf6ucYmkyUzQsKf_kx83K4w,7,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
4jwUXV4QaTw,UCftwRNsjfRo08xYE31tkiyw,8,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
IxGkXSB8KRI,UCZaT_X_mc0BI-djXOlfhqWQ,9,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,0,0,politics-right,dislike-recommendation,4,False,False,1,False
dXfw0ucuaI8,UCXIJgqnII2ZOINSWNOGFThA,0,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,True,False,2,True
6sT9Hjh0cHM,UCm4vHROaPm_syaXTZK08Gag,1,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,False,False,2,False
JJy9eWCBQMI,UCXIJgqnII2ZOINSWNOGFThA,2,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,True,False,2,True
XojPKzDyZ30,UCUUWDzrkuEztzddaW_sgQbA,3,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,False,,2,False
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,4,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,False,False,2,False
TV5ubJq39h0,UCO0akufu9MOzyz3nvGIXAAw,5,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,False,True,2,True
W0DzSs5d8jg,UCNEvA5GEeJ9KuynQWHtcgXw,6,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,False,,2,False
ulmaUtbayGY,UCdemzfq1mwUN9Gnq4MZ8Oag,7,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,False,False,2,False
LTo6_xrdwaY,UCXIJgqnII2ZOINSWNOGFThA,8,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,True,False,2,True
llmrjrqSBFU,UCXIJgqnII2ZOINSWNOGFThA,9,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,40,35,politics-right,dislike-recommendation,4,True,False,2,True
LdMBe-e3hxY,UCshwRhftzkiov5wKR7M_LsQ,0,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,False,3,False
6sT9Hjh0cHM,UCm4vHROaPm_syaXTZK08Gag,1,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,False,3,False
JJy9eWCBQMI,UCXIJgqnII2ZOINSWNOGFThA,2,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,True,False,3,True
9Gy8073sssI,UCXIJgqnII2ZOINSWNOGFThA,3,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,True,False,3,True
inX1YDUvylA,UCUqezd9HDJNnL0-9AlcfCNQ,4,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,,3,False
dXfw0ucuaI8,UCXIJgqnII2ZOINSWNOGFThA,5,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,True,False,3,True
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,6,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,False,3,False
soDrQpHz6jg,UCXwRxm0zS0jBNTMOVI6xZJw,7,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,False,3,False
XojPKzDyZ30,UCUUWDzrkuEztzddaW_sgQbA,8,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,,3,False
W0DzSs5d8jg,UCNEvA5GEeJ9KuynQWHtcgXw,9,videopage,WS8UmDc6UD4,politics-right_dislike-recommendation_4,videopage_experiment,80,36,politics-right,dislike-recommendation,4,False,,3,False
QYFPI4lLHqY,UCXIJgqnII2ZOINSWNOGFThA,0,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,True,False,1,True
SuLhDd6NuZ8,UCMYlXK0jyerVnc3dmz-vjCA,1,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
zZO_vZM-6p8,UCeY0bbntWzzVIaj2z3QigXg,2,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
d8dhRhPYnlU,UCBi2mrWuNuyYy4gbM6fU18Q,3,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
VRJzvJ5XPQI,UCftwRNsjfRo08xYE31tkiyw,4,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
6OodtZU1W9U,UCx6h-dWzJ5NpAlja1YsApdg,5,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,True,,1,True
6dv8zJiggBs,UCyGOloOIJWt8NlE4tnejQeA,6,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
YXSgL-aYlwg,UCsT0YIqwnpJCM-mx7-gSA4Q,7,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
3wg7CYDPKbo,UCXIJgqnII2ZOINSWNOGFThA,8,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,True,False,1,True
M7ocDqkyHtc,UCsT0YIqwnpJCM-mx7-gSA4Q,9,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,0,0,politics-right,no-channel,0,False,False,1,False
Lg2sXxn_I1U,UC2x_qNZXKDxNP1j4jvHATRQ,0,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,,2,False
ghni2yqQuS8,UCDmNmxF3ZVMeGyvWE9tOqPQ,1,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,,2,False
jrE_RPNogG4,UC7YCafBBeq7iDcAc6xTom9w,2,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,,2,False
F6XMDuBn4Po,UCHd62-u_v4DvJ8TCFtpi4GA,3,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,False,2,False
SuLhDd6NuZ8,UCMYlXK0jyerVnc3dmz-vjCA,4,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,False,2,False
6OodtZU1W9U,UCx6h-dWzJ5NpAlja1YsApdg,5,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,True,,2,True
2oZ5Xy55OHw,UCK0UUsCjtMRNtS3BPh1Yc4w,6,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,False,2,False
d8dhRhPYnlU,UCBi2mrWuNuyYy4gbM6fU18Q,7,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,False,2,False
yYobOVNFrzQ,UCxXTyFekH99JnS3qaXIQW7A,8,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,False,False,2,False
FlwqqgYAyZs,UCudqVyQYnmi8NwWfd11Rmvw,9,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,40,37,politics-right,no-channel,0,True,,2,True
FlwqqgYAyZs,UCudqVyQYnmi8NwWfd11Rmvw,0,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,True,,3,True
-wSBMHe7N0w,UCzuqE7-t13O4NIDYJfakrhw,1,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,False,3,False
jrE_RPNogG4,UC7YCafBBeq7iDcAc6xTom9w,2,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,,3,False
4RNamzJQppk,UC6ZFN9Tx6xh-skXCuRHCDpQ,3,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,False,3,False
6OodtZU1W9U,UCx6h-dWzJ5NpAlja1YsApdg,4,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,True,,3,True
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,5,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,False,3,False
WwaRD0w2ReI,UCshwRhftzkiov5wKR7M_LsQ,6,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,False,3,False
9mm4Q5il9DU,UCA2hD70-dEtAu8nGfJuh_Cw,7,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,,3,False
xI9k8v9sZd0,UCbr4VLnlZzKkf1ecHNBa5KQ,8,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,False,,3,False
tX_4KMLJgPs,UCMk8U2Hmfdxqn3zrCq2g9oQ,9,videopage,hx8pF2iqP0o,politics-right_no-channel_0,videopage_experiment,80,38,politics-right,no-channel,0,True,,3,True
6dv8zJiggBs,UCyGOloOIJWt8NlE4tnejQeA,0,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
8SOQduoLgRw,UCsooa4yRKGN_zEE8iknghZA,1,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
FRfGrL3nBag,UCeH6qE4V7n5tVwP7NkdrtJg,2,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
VRJzvJ5XPQI,UCftwRNsjfRo08xYE31tkiyw,3,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
C7qSiuoU-Uw,UC9xkc8dWgBsFfC7DOJfJLFg,4,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
e0dmINDseyw,UCeH6qE4V7n5tVwP7NkdrtJg,5,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
hk4LRNoFZ0U,UC61Ms-qN_-mdtF_Dw5hsRYw,6,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,True,1,True
4jwUXV4QaTw,UCftwRNsjfRo08xYE31tkiyw,7,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
pX_jkf4HHBA,UCeH6qE4V7n5tVwP7NkdrtJg,8,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
EmDnkmSJ3xI,UCZQQeLq4jso5766aajDjKjg,9,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,0,0,politics-right,no-channel,1,False,False,1,False
EyCmhnwaPDU,UCu7G08TrwPx_0WH4M7OxjIQ,0,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,,2,False
gETtG1IHAyU,UCU_W0oE_ock8bWKjALiGs8Q,1,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,False,2,False
tixOyiR8B-8,UC6wBro4B4pf9xnBh9Xi2zcQ,2,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,False,2,False
JXdwu-7iLvk,UC3rLoj87ctEHCcS7BuvIzkQ,3,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,,2,False
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,4,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,False,2,False
tHv0RExQsPQ,UCaXkIU1QidjPwiAYu6GcHjg,5,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,False,2,False
-IYf6sgRRdE,UC3rLoj87ctEHCcS7BuvIzkQ,6,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,,2,False
omJQDJb4qU0,UCdp8kJ2dDBMe48BdfE55vSg,7,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,,2,False
A-hScD9tBI8,UCP1iRaFlS5EYjJBryFV9JPw,8,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,False,2,False
MrItGobyzNs,UCjXB7nX8bL2U2sje8d212Yw,9,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,40,39,politics-right,no-channel,1,False,False,2,False
JaPeNR3EVVA,UCYAcr-u-BLGIrtUImT2_Elw,0,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,,3,False
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,1,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,False,3,False
SiijS_9hPkM,UCuFFtHWoLl5fauMMD5Ww2jA,2,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,,3,False
MrItGobyzNs,UCjXB7nX8bL2U2sje8d212Yw,3,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,False,3,False
-IYf6sgRRdE,UC3rLoj87ctEHCcS7BuvIzkQ,4,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,,3,False
7t2odUjYr9Q,UCO0akufu9MOzyz3nvGIXAAw,5,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,True,3,True
omJQDJb4qU0,UCdp8kJ2dDBMe48BdfE55vSg,6,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,,3,False
Ti-5_U2Xh0Q,UCMJD9wZVMP8X-9pa1JxbGTw,7,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,,3,False
_sRI8GeQbtM,UCjXB7nX8bL2U2sje8d212Yw,8,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,False,3,False
Y_2lHu83Kmo,UCp-mnssZd4X2bgIcekaNfgA,9,videopage,zjEJ-sItrC0,politics-right_no-channel_1,videopage_experiment,80,40,politics-right,no-channel,1,False,False,3,False
BvjJWhnDpO0,UCrdGjkqTZVMmAOk4YDjFV-w,0,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
SjzxsTG6OaE,UCsT0YIqwnpJCM-mx7-gSA4Q,1,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
26P_MgERkW8,UCdjrgJYA3abuJ6DjcfJOv7A,2,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
-HOYBi8cnoI,UCbZNo0dHLynunjSpvdAEJDA,3,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
CpRQG4b2ApQ,UCTXNz3gjAypWp3EhlIATEJQ,4,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
KyWpDIcXNE0,UCsT0YIqwnpJCM-mx7-gSA4Q,5,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
NzFImNY8w-E,UCc8TbSged5O_G8_eVD-YmbQ,6,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
iidi9wqaDR0,UCrdGjkqTZVMmAOk4YDjFV-w,7,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
n61ULEU7CO0,UCSJ4gkVC6NrvII8umztf0Ow,8,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
SWrnWu895KI,UCSnlthF_6tFjJyuDLKVnEGg,9,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,0,0,politics-right,no-channel,2,False,False,1,False
CpRQG4b2ApQ,UCTXNz3gjAypWp3EhlIATEJQ,0,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
8xFLjUt2leM,UCuNjAAXrEmQyxLAanISnZUw,1,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,,2,False
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,2,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
wVa0kQVHM18,UCg1ubsYf-jFmMvLLtb42mkg,3,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
S1pW6r9kjiw,UCq18eeL7D9Vd8DhjMcLh9QQ,4,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
A3l_S5n3-p8,UCuvU-LheyGgal40NwYISs_A,5,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
NzFImNY8w-E,UCc8TbSged5O_G8_eVD-YmbQ,6,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
ADbwpq7LvEA,UCc8TbSged5O_G8_eVD-YmbQ,7,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
-HOYBi8cnoI,UCbZNo0dHLynunjSpvdAEJDA,8,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,False,False,2,False
FlwqqgYAyZs,UCudqVyQYnmi8NwWfd11Rmvw,9,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,40,39,politics-right,no-channel,2,True,,2,True
CpRQG4b2ApQ,UCTXNz3gjAypWp3EhlIATEJQ,0,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,False,3,False
11KiA6QtzTI,UCqT2O_5CC-qJU2ZzYvNmwNw,1,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,True,,3,True
ag2EHTpc0HI,UCoQPryaeqzFsJW8ECxqAGPA,2,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,,3,False
7rKKDqBQSBQ,UCqT2O_5CC-qJU2ZzYvNmwNw,3,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,True,,3,True
A3l_S5n3-p8,UCuvU-LheyGgal40NwYISs_A,4,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,False,3,False
wVa0kQVHM18,UCg1ubsYf-jFmMvLLtb42mkg,5,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,False,3,False
mBf6kJIbXLg,UC0uVZd8N7FfIZnPu0y7o95A,6,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,False,3,False
ADbwpq7LvEA,UCc8TbSged5O_G8_eVD-YmbQ,7,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,False,3,False
iRcasgGb0kQ,UCST9lQn-hyYRvVvrFwHCzCA,8,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,False,,3,False
VKtTq0WZg7E,UCqT2O_5CC-qJU2ZzYvNmwNw,9,videopage,VBtGguVdfsY,politics-right_no-channel_2,videopage_experiment,80,40,politics-right,no-channel,2,True,,3,True
e3omXxplhxQ,UC9RsuSrCvnNmerQb7KyNVuQ,0,videopage,E3TOLzadbjQ,politics-right_no-channel_3,videopage_experiment,0,0,politics-right,no-channel,3,False,False,1,False
Ls34Jk7AXu0,UCsT0YIqwnpJCM-mx7-gSA4Q,1,videopage,E3TOLzadbjQ,politics-right_no-channel_3,videopage_experiment,0,0,politics-right,no-channel,3,False,False,1,False
Pn2iotvOT2M,UC8ZL5hEu7FO_zCZapy86cgQ,2,videopage,E3TOLzadbjQ,politics-right_no-channel_3,videopage_experiment,0,0,politics-right,no-channel,3,False,False,1,False
8oeiOeDq_Nc,UCsT0YIqwnpJCM-mx7-gSA4Q,3,videopage,E3TOLzadbjQ,politics-right_no-channel_3,videopage_experiment,0,0,politics-right,no-channel,3,False,False,1,False
